227981140	33	50154002	0	69.3
228025169	33	50000147	0	45
228056372	33	50002837	0	1.2
228115707	33	50004681	0	10.8
228183215	33	50004862	0	108
228234523	33	50002997	0	17.35
228242639	33	50004798	0	139
228275563	33	50004858	0	12.34
228316071	33	50019271	0	182
228337374	50011740	50012906	92456715	798
228409275	50010728	50016747	4537304	143
228426191	33	50004855	0	66
228461933	33	50492004	0	38.8
228507380	33	50002836	0	22
228615864	26	50010665	49022411	18.5
229385288	35	211104	242738965	268
229523458	33	50004671	0	10.03
229528596	33	50004862	0	10.1
229540405	33	50004855	0	24.1
229783544	33	50004663	0	226.3
229835869	33	50002997	0	18.2
229850282	33	331404	0	40
229909131	33	50000150	0	21.5
229919089	33	50004862	0	12.8
229971599	33	50004926	0	26.88
230011576	33	50004659	0	53.2
230024404	33	50000150	0	13.7
230047834	33	331402	0	16.8
230053498	33	50522004	0	103
230106199	33	50004779	0	38.3
230122613	33	50004862	0	285.8
230137475	122852001	50002794	27131	159.98
230148290	33	50000182	0	29.055
230542495	33	50002833	0	25
230553501	33	50004676	0	20
231353981	50002766	50010513	110415	18
231412386	33	50634003	0	49
231486081	50002766	50012991	7777997	139
231752967	50002766	50009562	17921466	90
231859102	50050359	50016818	25943269	2.35
231867368	33	50002834	0	22.8
232536998	33	50004892	0	46
233894888	33	50004892	0	201
234561209	33	50002833	0	19.9
234578935	33	50002834	0	33.8
234627779	33	50002834	0	54.25
234636794	50002766	50010513	66590	33.95
234681018	50018004	50005749	25839260	85
234951154	33	50002834	0	32.8
234966952	33	50000084	0	38
235050535	122852001	50020676	250154113	96
235337930	33	50516008	0	15.3
235370442	50020332	50021756	69645421	17
235467289	1625	50008881	31881	51.2
235549123	33	50002834	0	30.12
235778418	33	50004779	0	280
235862489	33	50008119	0	59.3
235869510	50020485	50021445	45532929	10.5
235880628	21	50013959	3676042	123
236158832	16	50000697	41527249	1280
236264253	11	110211	4535420	690
236356622	122684003	50018758	3528271	45
236486734	33	50002833	0	23
236766370	50008164	50005527	3737171	3280
236881677	33	50004812	0	132
236959594	34	3415	0	78
237303066	50010728	50016585	76450872	90
237361155	50016349	50004432	3637331	129
237390651	50006842	50012010	109738	855
237490142	33	50000182	0	41
237560020	1801	50011978	3284602	34
238269530	33	50002833	0	38.9
241370930	50002768	350201	30822	46.2
241415258	35	211104	101286946	220
241632411	50013864	50013869	355920565	498
241771129	33	50002833	0	39.8
242460113	33	50002833	0	37.6
242513433	33	50004862	0	12.9
243064538	50016422	50009822	7121617	13.9
243679341	29	50015322	140859489	196
243756178	50016349	50006758	78954865	27.8
243830129	11	110502	26683	1299
243899333	29	50023217	3232912	456
243908016	122952001	50005269	3735549	71.87
244287399	27	50020058	3486242	248
244454643	33	50004889	0	33.6
244867536	25	50024133	8194001	130
244869821	33	50514005	0	47.4
244883789	33	50000147	0	32.8
244885900	33	50000147	0	25.95
244899419	33	333113	0	36
245003253	33	50004661	0	128
245035372	35	211104	216600066	293
245138058	33	50002834	0	15
245271584	29	50015380	107005	256
245412035	33	50004779	0	21.8
245481472	1801	50011980	84504	59.9
245534741	1625	50010394	3281876	260
245633962	33	50002833	0	15.8
245743230	50011972	1205	3341926	398
245768168	124458005	50598001	4495084	280
245786679	1801	50011979	3304444	25.5
245839556	50016349	50004431	42273468	1369
246162792	50018004	50012722	11689627	10
246241334	21	50010466	3716475	27.9
246499005	26	50014686	170186662	135
246805470	122852001	50003494	9879772	188
247122500	50020485	50021580	115964680	25
247341321	50020808	50020895	7910295	49
247420196	50020332	50021309	4540431	32
247676339	33	50522004	0	13.87
248858056	50018004	50012668	10094052	5.5
248972089	122928002	50025922	29516933	49
249025208	122928002	50002713	87411286	39.9
249406828	122952001	50002798	4032778	19.08
249440164	50020611	50007018	3865836	288
249856567	50008163	50002777	50322129	1580
249865858	50020485	50021499	543126273	16
249936314	122952001	50006889	43907	336
250278853	50050359	50008064	7170592	118
250300807	50020332	50013422	112703573	9.92
250379708	50008165	50010540	7021196	205
250437018	50020808	50020895	101851110	3988
250646302	33	50004892	0	119
250682593	33	50004772	0	37.3
250985245	50013886	50014775	54917496	18
251040776	50016349	50004431	8742556	688
251252213	50016349	50004433	24209280	32
251265572	50010728	50016604	257512866	48
251269689	1801	50011978	32812490	135.995
251287650	33	50002835	0	39.8
251434288	50025705	50022686	4510180	22.8
252031844	50018004	121388021	101381	62.94
265130282	50023717	50023740	22060	28
265189373	50013864	50014238	5929975	98
265357220	1625	50008882	109835790	512
265730170	50014812	50018813	8687745	15.9
265768785	33	50000147	0	27.5
265773792	30	50010158	8259036	1480
265788454	50013886	50013894	8502097	31.67
266471940	50026316	50011945	6850730	29.9
266552284	1625	50008882	22826957	39
266982767	50025705	213202	6605358	85
267117554	27	50020028	10942411	129
267119585	50025705	50013976	3437840	4
267183529	50012082	50003987	31353	990
267257459	50016422	50050397	4155254	168
267598112	50025705	213203	94520	17.8
267618657	50014812	50012546	20448	26
267632037	124458005	124356006	135392289	203
267700030	122952001	50003757	5435875	336
267741564	122928002	50002711	3240929	98
267741913	50016422	50009823	153373075	27.6
267757794	50022517	50012361	374636937	178
267762898	50026316	50009864	124949	35.6
267849072	50016422	50009778	3232350	119.85
267855244	50002766	50008056	31978674	68.5
267981323	33	50004862	0	26.3
267999310	50026316	50011945	110459	6
268017327	50023717	50023733	3934329	5
268180168	50025705	50016885	91841264	168
268228437	50006842	50012010	109738	720
268372224	33	50003148	0	15.8
268458224	50013864	50013870	41399	1650
268668686	50020332	50020610	3927773	560
268699162	122952001	50002259	148780145	350
268738847	50002766	50008618	7724367	25.9
268741497	33	50004661	0	27.7
268779990	50016348	50025791	227100626	6
268785825	50023717	50023740	3854114	9
268893067	50014812	50012440	33467	93.5
268901093	50002766	50013067	6711324	165
269021020	27	50002411	262364345	7398
269294702	50014812	50014260	33467	73.5
269317907	27	50020125	6068263	3633
269323496	21	50012518	58023483	101
269335736	50008090	50003477	8064445	690
269416291	33	50003434	0	6.4
269438844	16	50008899	111432	409
269530078	50008163	50008779	265702686	3980
269716422	50025705	50003820	38713269	264
269904482	33	50002997	0	40
269942190	50016422	50016845	208792066	9.8
270063330	30	3035	9760328	328
270239304	33	50492008	0	168
270299801	122952001	50002264	583274781	16.9
270406505	33	331404	0	9.9
270640467	50010728	121410016	50727	350
271196734	30	50010167	6520419	348
271216594	50020485	50021429	3995426	60.66
271270627	33	50496004	0	29.2
271711863	33	50004661	0	11.1
271716791	122950001	50018423	582484138	12
271718349	122952001	50000567	254178132	24
271733454	33	333111	0	14.4
271772937	33	50000192	0	79.115
271839532	33	50002834	0	16.4
271855577	50002766	50013087	7257479	10.5
272027317	122952001	50002260	583274781	38
272098704	33	333113	0	18.63
272108530	33	50004817	0	35
272144267	33	50004774	0	98
272174313	27	50013341	105614886	178
272210214	33	50050324	0	14.1
272264378	33	50050324	0	31.25
272264669	33	50002837	0	15.8
272266535	33	50004917	0	151.2
272428038	201162107	50016288	180196929	17.6
272507264	50013886	50014129	20430	318
272509872	201162107	50015582	24763779	88
272767862	50008165	121406004	29754685	108
272885653	50020485	50021400	3245938	220
273543803	50018004	121484020	26096576	10.5
273551799	1801	121396013	233964977	69
273627329	50007216	121368033	24894048	3.5
273719512	1801	121418013	41594544	18.95
273737688	50016348	121370007	3367204	8.6
273753106	122928002	121384010	238166768	190
273793958	50007216	121478034	131076988	65
273871317	50010788	121480026	114772228	20
273875706	1801	121418013	20076	35.9
273952583	50016349	121472002	139053477	19.8
273954475	1801	121452027	41594544	35
273977496	50014812	121474020	20457	34.14
273992874	50023282	121468021	5423863	30
274036902	1801	121396013	20105	128.5
274043611	50018004	121464015	10446017	20.3
274048228	1801	121452027	66930	37.9
274055071	50008090	121482006	89105885	32
274110473	50023717	122292001	24280639	3
274126287	50002766	50009557	3232340	15
274140011	122928002	121384010	155214031	709
274152544	50013886	121482014	27994	109
274161789	1801	121474010	2464672675	138
274239152	1801	121474010	41594544	42.370000000000005
274282805	50018004	121388022	81158	16.8
274428156	50008163	121452006	68608856	812
274450517	50018004	121464015	15457890	1.6
274582086	50011397	121392038	59957	490
274590698	11	110210	50061271	59
274652905	50013864	121370028	89943480	1.2
274665664	50011397	121476034	59958	903
274668058	1801	121452007	41339	98
274674082	50468001	124942005	3259662	182
274736012	50468001	121454006	119824	598
275026295	50011397	121478031	59958	7142
275325458	1801	121474010	84832258	20
275418123	50013864	121370028	89943480	0.98
275613977	50023717	122272003	26993061	9
275649711	29	50015330	32025789	35
275749016	50025705	121466033	38819	25
275854824	50011397	125074007	4110037	2330
275899224	33	50002837	0	48
276102998	126700003	50020104	16046778	278
276228045	50020611	50001391	246596627	600
276456308	25	121416024	599354888	378
276938423	50010728	50016584	155145854	50
276940013	50023717	122292001	3917822	20
276953466	124458005	50598001	8120894	398
277053762	50018004	121466019	81158	18.67
277334103	50018004	50012720	10446017	25.2
277535617	122684003	50018777	107907051	6.8
277555736	1801	50011982	81654873	29
277962067	50020808	50020835	138639494	7800
278138045	25	50006076	200340671	719
278248500	25	50023652	3480603	44.8
278411627	50012100	350409	8096850	299
278425176	50013886	50014075	138163228	196
278459709	50011699	50023108	89480879	168
278648120	26	50015860	612996218	15.5
278802831	33	121956004	0	63
278859349	1801	50011977	267534427	199
278870847	122684003	50018761	129805	30
278892264	50020485	50013399	291192483	4
278949378	50016348	50006986	21633249	93
279252918	50023282	121396029	9860145	68
279260844	50468001	121454006	112623466	900
279280104	201162107	50012863	3656379	21.25
279285605	50008165	50006993	30812	45
279287900	33	121956004	0	113.4
279345053	50010788	50010803	20019	247
279385698	50010788	50010815	20110	15.5
279517250	50013886	50014075	78151483	110
279660035	50014812	50006081	33467	299
279702353	50016349	50023730	288630824	23.05
279704655	122852001	50003494	43716	49
279720937	29	50023143	77527677	1999
279756739	33	50002834	0	26.1
279775489	50014812	50012546	3221781	60
279779925	122852001	50000583	48652709	46
279832677	11	50003848	7897971	119
279891067	50013864	50013865	56237549	195
279902513	21	50026194	30812	118
279990712	122852001	50008607	107380	89
279995698	27	50020072	7168816	3520
280035032	50008163	50008565	594126184	215
280090463	50010788	121426007	3335852	162
280091907	50020485	50021581	602126331	18
280139368	35	211104	20314	590
280146549	1801	50011980	3284831	48
280287207	50014812	50009529	7697089	176
280302760	33	50003434	2200368735	119.7
280357012	50023722	50023753	55656	270
280360746	126700003	50020103	601124052	2970
280364630	1625	50010394	4102357	119
280367586	1625	50008881	94534694	169
280416235	50014812	50228003	20452	58
280420637	30	50011123	29505	1600
280660767	33	121956004	0	355.5
280666816	50016349	50002808	120079	155.01
280682318	122952001	50002798	559426862	19
280797522	50008164	50015734	23923126	5640
280875433	50020579	50021012	135244525	58
280901705	50020808	50003338	4539961	12.5
281264125	33	50002834	0	36.8
281296895	33	121956004	0	107.5
281421279	50010404	50009032	34893201	138
281543897	16	50010850	287710645	340
281570865	50018004	50012725	105529784	6
281864473	33	50004862	0	18.4
281902752	50002766	50010513	8709890	169
281975864	1801	50011997	299678222	73
282003009	50002768	350213	30822	139.87
282028211	50050359	50016818	8590023	37.9
282135550	50013864	121370028	603294328	4.2
282220908	50007216	121420036	102647861	110
282230076	50002766	50012598	7769092	19.8
282250151	122952001	50011692	271358297	160
282250289	50025705	50018978	10132218	12.33
282301763	1625	50012771	4066338	128
282477516	50020808	50020835	79042807	47.6
282585159	124044001	50010605	26683	8000
282628305	50025705	50012475	45457	9.8
282720601	50025705	213203	24071093	35
282848694	50016422	50050575	3323295	38
282850710	1625	50008882	342082837	38
283078780	50020485	50021612	382856085	1.8
283456348	50020808	50021907	144384282	319
283458134	50013886	50014775	54917496	28
283593239	50008090	150704	7913533	28
284059986	50011972	50003318	7458742	117
284243067	33	50004892	0	187.6
284436500	50023717	50023746	3228590	78.8
284555341	50007216	50015165	70124033	5.5
284567385	33	50634003	0	49
284588030	50011397	121476034	158210239	799
284805797	50025705	50024980	40459526	5
285626462	1801	121386011	44236068	132.5
285645144	50002766	124306001	119080	15.25
285647045	29	50023158	150987830	26
286062724	50020485	50022353	277904733	65
286074062	50002766	50008056	967844097	26
286226550	50022517	50017184	114787017	128
286421290	50011972	50005050	9035474	109.45
286431575	26	50011857	31659980	170
286457580	50020485	50022232	599556529	0.03
286803950	50014812	50009529	282668162	99
286856827	1801	121368013	188274989	84.4
287187216	33	50002834	0	26.8
287190550	50020579	50021001	13740830	540
287253787	50008141	50013003	4540194	105
287396810	50008165	121452038	203428202	158
287398765	50026316	50013192	66557	74.5
287424790	50008090	50009211	95499545	74
287496789	50025705	50024999	20068	287.9
287532139	33	50516008	0	29.8
287712453	1801	121408011	89553606	88
287723171	50008141	50013003	600524091	590
287811129	50002766	50013085	75253873	120
287965313	33	50004911	0	35.5
288111405	50010788	50010817	3316183	22
288130828	50014812	50012226	630438999	48
288167927	33	50050255	0	15.51
288208071	50012100	350404	245470159	1049
288448051	16	50008897	114774114	415
288466360	124484008	50016018	114727502	9.9
288560981	50002766	50010513	119543	4.8
288766989	50006842	122654005	2510251800	4680
288768656	50006842	122690003	527130184	138
288823933	50002766	50008056	110761	15.6
288859928	33	50004836	0	18.48
289005262	50020485	50021715	622628104	55
289085563	50012029	50012044	3227291	130
289101029	50016422	50016845	7293886	4.5
289151125	50008090	50005723	4538501	9.9
289167866	50018004	50005118	105529784	22.1
289285530	50025705	121464023	210582075	53
289303443	50011397	121392038	303382024	3998
289420918	50016422	50009838	102395706	39.9
289460199	16	162104	645012743	108
289471358	50013864	50013865	99395108	796
289492269	50510002	50014493	65728352	276
289599106	122952001	121418004	624802949	40
289633246	50468001	121474002	638854989	192
289781068	33	50000159	0	19.5
289796134	122684003	50018764	135973154	30
289806075	21	50018429	12095926	125.6
289860538	30	3035	644822521	228
289868664	25	50023652	31192574	168
289872861	33	50002834	0	89.25
290262928	27	50024688	93071855	138
290276092	124484008	122660009	3601398	117
290312120	33	121956004	0	80.4
290335643	50016349	50012921	97552792	600
290349538	50013886	50019594	148782586	4500
290363271	50020808	50001290	285768938	189
290811229	50002766	50010513	7666964	49
291310003	33	333002	0	25.09
291335194	50002766	50008056	171250062	19
291482348	122952001	50002085	45885922	16.4
292015235	50008163	50008779	124608148	396
292070002	124484008	50006939	41717	157.5
292273622	50012082	350504	9647347	1689
292335906	50010728	121480008	142385272	78
292345456	122928002	50023245	9080963	15.8
292562598	122928002	50025938	3413890	37
292636882	50022517	50016686	3943173	899
292748820	33	50002833	0	11
292902290	124484008	50006939	41717	241
292904519	1801	121474010	589224026	93.5
293077403	50013864	50013878	17036192	0.2
293128609	50010404	50007003	221562198	178
293168977	33	121956004	0	30.5
293211926	25	50023643	10794662	166.5
293219585	50011397	121392038	7948164	219
293459634	21	50001284	364230758	195
293641387	50006842	122654005	29519	654
293702639	50016422	50016845	136810	63.45
293710241	50016348	50011158	57314	16758
293736874	33	50522008	0	25.2
293875937	50020332	50013556	259946417	16.2
294776203	26	50018689	36967594	25
294862319	33	50004823	0	130
295150181	11	110210	11119	49
295172520	26	50012090	130827150	116
295183492	50023282	121396029	643672611	65
295331372	16	162104	18104324	198
295341203	50011972	121704	37099757	34
295564500	50023282	50023286	114939797	51
295854679	50002766	50009558	4016675	39.8
295921835	50026316	50009858	691628612	78
296011762	30	50011167	107380	1068
296110012	50023282	121396029	59734	125
296169878	50016422	50009824	217174184	26.5
296452697	50010788	50010803	20034	182.5
296514943	122952001	50003766	34928835	118
296569197	50014812	50018813	84078801	108
296937799	50010728	50017956	3612901	223
296957213	33	121956004	0	239.7
296994018	50016349	50004436	18049560	109.4
297297766	50023282	121396029	3260462	168
297323044	50002768	350213	10246	700
297381313	50008141	50013003	662368586	298
297487940	50010788	50010817	20099	2097.5
297650982	50010728	50016747	60594	12
297724989	50010728	50012939	49698	52
297838254	50012029	50012031	20578	1800
297843555	26	50018699	8634384	138
297850846	50074001	50012652	25450815	685
297916656	1801	50011979	20021	280
297990449	50010404	50009048	120905	58
298008055	50025705	121416025	6108123	8.9
298260225	50002766	50008617	6190832	1.35
298394155	201162107	50002702	123502	21.4
298454318	50002766	50008056	16931506	17.405
298727593	29	50003253	690074401	68
298731681	25	121396005	4322862	288
299356626	50014812	50018813	27131	396
299556918	50008164	50001412	690764766	1699
300080499	50010404	50007003	86553238	398
300299604	35	50018806	20325	92
300617556	50006842	50012010	29519	879
300624375	16	50011277	27104590	448
300669842	16	50013194	115915208	1888
300691302	50023717	50023744	3573134	857
300814604	50013886	50013908	89387490	449
300917114	50010728	50012325	81280655	128
301511368	50020808	50021878	119246122	110
301525307	50016349	50004436	4513325	28
302107833	122852001	50005033	114945857	9
302233619	50023717	122366002	3716150	518
302333318	50020808	50021878	186790941	143
302359779	27	50013354	7667648	800
302759224	50008164	122920001	62659285	4999
302798157	50025705	50018994	6048814	48.75
303081935	50002766	50008056	66590	35
303612000	50008164	50005527	3553061	120
303643935	30	3035	29497	139
304412359	26	50017632	27961	25
304552763	50020808	50020835	81114392	32
304568568	33	50004892	0	315
304623238	122966004	123304002	701166382	90
304724884	50013886	50014077	48972	19.8
304725845	50010728	50017916	3867298	598
305284233	1625	50012778	28983765	688
305348595	122966004	123342002	56702	34.4
305416614	124044001	50010605	26683	13400
305464128	33	50004873	0	59
305513744	122684003	50018741	137078109	38
305637340	201162107	50015629	206586664	552
306210478	122966004	123318002	37966946	13.9
306368259	50013864	50013878	299686890	15.9
306505292	33	50003130	0	37.6
306521584	50018004	50005742	10446017	11
311415130	50010788	50010808	131897817	139
311555206	27	50021800	559436799	1078
311729148	50013886	50023086	51666281	1408
311815034	122852001	121364011	17509281	144
311973097	11	110215	149243839	92.5
312312022	50020485	50021390	632294673	18
312488005	50018004	50012668	596232710	1
312982017	33	50000192	0	88.37
312995792	201162107	50010627	3223459	49
313141649	50016349	50006678	113395848	90
313187752	50018004	50018243	7472571	28
313261791	50018004	50012719	3380414	58
313328181	50020485	50008949	3364875	162
313558170	33	50004862	0	88
313670541	29	50023218	13444880	210
313685201	50018004	50011905	72501473	299
313743022	126700003	50019940	3221137	596
